name,assists,attempted_passes,big_chances_created,big_chances_missed,bonus,bps,clean_sheets,clearances_blocks_interceptions,completed_passes,creativity,dribbles,ea_index,element,errors_leading_to_goal,errors_leading_to_goal_attempt,fixture,fouls,goals_conceded,goals_scored,ict_index,id,influence,key_passes,kickoff_time,kickoff_time_formatted,loaned_in,loaned_out,minutes,offside,open_play_crosses,opponent_team,own_goals,penalties_conceded,penalties_missed,penalties_saved,recoveries,red_cards,round,saves,selected,tackled,tackles,target_missed,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,winning_goals,yellow_cards,second_name,goals_scored,assists,total_points,minutes,goals_conceded,creativity,influence,threat,bonus,bps,ict_index,clean_sheets,red_cards,yellow_cards,selected_by_percent,now_cost,first_name,second_name,id
Cheikhou_Kouyat�_412,0,1,0,0,0,3,0,1,1,0,0,0,412,0,0,326,0,0,0,0.1,18291,1,0,2019-04-06T14:00:00Z,4/6/2019 15:00,0,0,5,0,0,15,0,0,0,0,1,0,33,0,14457,0,0,0,1,0,0,1,38,212,174,47,FALSE,0,0,Solanke,0,1,12,279,5,69.1,65.6,105,0,36,24,0,0,0,0.5,47,Dominic,Solanke,259
Pedro_Obiang_413,0,5,0,0,0,6,0,1,3,0.2,1,0,413,0,0,322,0,1,0,0.4,18292,4.2,0,2019-04-08T19:00:00Z,4/8/2019 20:00,0,0,20,0,0,6,0,0,0,0,1,0,33,0,52650,0,1,0,0,2,0,1,710,1770,1060,42,FALSE,0,0,Santana de Moraes,0,1,138,2880,21,33,454.6,0,4,579,48.8,16,0,2,21.7,56,Ederson,Santana de Moraes,260
Manuel_Lanzini_414,0,37,0,0,0,12,0,2,33,4.3,0,0,414,0,0,322,0,2,0,4.4,18293,14.8,0,2019-04-08T19:00:00Z,4/8/2019 20:00,0,0,90,0,0,6,0,0,0,0,5,0,33,0,14901,0,0,0,0,2,25,2,-1907,545,2452,64,FALSE,0,0,Bravo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,48,Claudio,Bravo,261
Michail_Antonio_415,0,0,0,0,0,0,0,0,0,0,0,0,415,0,0,322,0,0,0,0,18294,0,0,2019-04-08T19:00:00Z,4/8/2019 20:00,0,0,0,0,0,6,0,0,0,0,0,0,33,0,80140,0,0,0,0,2,0,0,-5722,488,6210,68,FALSE,0,0,Stones,0,0,72,1660,15,114.8,353.2,49,7,393,51.7,8,0,1,4.7,52,John,Stones,262
Edimilson_Fernandes_416,0,0,0,0,0,0,0,0,0,0,0,0,416,0,0,322,0,0,0,0,18295,0,0,2019-04-08T19:00:00Z,4/8/2019 20:00,0,0,0,0,0,6,0,0,0,0,0,0,33,0,4644,0,0,0,0,2,0,0,-2,9,11,45,FALSE,0,0,Kompany,0,0,30,775,5,34.5,187,42,2,174,26.4,3,0,4,1.1,52,Vincent,Kompany,263
Marko_Arnautovic_417,0,18,0,0,0,4,0,1,13,11.8,0,0,417,0,0,322,2,2,0,5.4,18296,2.4,1,2019-04-08T19:00:00Z,4/8/2019 20:00,0,0,90,1,0,6,0,0,0,0,3,0,33,0,408463,1,0,0,0,2,40,2,-25172,888,26060,68,FALSE,0,0,Otamendi,0,0,68,1228,7,53.7,280.2,143,5,329,47.7,9,0,1,2.9,60,Nicolás,Otamendi,264
Andy_Carroll_418,0,0,0,0,0,0,0,0,0,0,0,0,418,0,0,322,0,0,0,0,18297,0,0,2019-04-08T19:00:00Z,4/8/2019 20:00,0,0,0,0,0,6,0,0,0,0,0,0,33,0,5717,0,0,0,0,2,0,0,-83,146,229,54,FALSE,0,0,Walker,1,1,117,2239,15,318.6,404.8,137,6,539,86.1,14,0,3,11.3,64,Kyle,Walker,265
Javier_Hern�ndez Balc�zar_419,0,10,0,0,0,5,0,0,6,0.2,2,0,419,0,0,322,0,1,0,0.1,18298,1,0,2019-04-08T19:00:00Z,4/8/2019 20:00,0,0,45,0,0,6,0,0,0,0,1,0,33,0,114833,0,0,0,0,2,0,1,-4463,2923,7386,61,FALSE,0,0,da Silva,1,0,44,802,7,117.8,165,99,7,196,38.2,4,0,1,0.7,50,Danilo Luiz,da Silva,266
Jordan_Hugill_420,0,0,0,0,0,0,0,0,0,0,0,0,420,0,0,322,0,0,0,0,18299,0,0,2019-04-08T19:00:00Z,4/8/2019 20:00,0,0,0,0,0,6,0,0,0,0,0,0,33,0,802,0,0,0,0,2,0,0,0,2,2,50,FALSE,0,0,Mendy,0,6,57,810,5,213.3,231.2,63,6,250,50.6,4,0,1,5.9,61,Benjamin,Mendy,267
Joel_Ward_441,0,0,0,0,0,0,0,0,0,0,0,0,441,0,0,326,0,0,0,0,18300,0,0,2019-04-06T14:00:00Z,4/6/2019 15:00,0,0,0,0,0,15,0,0,0,0,0,0,33,0,11325,0,0,0,1,0,0,0,-112,47,159,43,FALSE,0,0,Laporte,2,2,131,2516,19,179.6,611.6,222,7,596,101.6,14,0,3,10.3,60,Aymeric,Laporte,268
Jaroslaw_Jach_442,0,0,0,0,0,0,0,0,0,0,0,0,442,0,0,326,0,0,0,0,18301,0,0,2019-04-06T14:00:00Z,4/6/2019 15:00,0,0,0,0,0,15,0,0,0,0,0,0,33,0,2203,0,0,0,1,0,0,0,-2,5,7,40,FALSE,0,0,Delph,0,1,29,722,9,97.8,153.8,24,2,186,27.5,3,1,1,0.3,53,Fabian,Delph,269
Pape_Souar�_443,0,0,0,0,0,0,0,0,0,0,0,0,443,0,0,326,0,0,0,0,18302,0,0,2019-04-06T14:00:00Z,4/6/2019 15:00,0,0,0,0,0,15,0,0,0,0,0,0,33,0,3652,0,0,0,1,0,0,0,-1,21,22,42,FALSE,0,0,Sterling,15,13,201,2230,17,829.3,934,1331,23,670,309.5,13,0,2,18.4,115,Raheem,Sterling,270
Connor_Wickham_444,0,0,0,0,0,0,0,0,0,0,0,0,444,0,0,326,0,0,0,0,18303,0,0,2019-04-06T14:00:00Z,4/6/2019 15:00,0,0,0,0,0,15,0,0,0,0,0,0,33,0,7298,0,0,0,1,0,0,0,-39,163,202,49,FALSE,0,0,Silva,6,6,122,1983,13,975.2,625.6,971,13,526,257.3,12,0,1,4.6,85,David,Silva,271
Jack_Wilshere_447,0,0,0,0,0,0,0,0,0,0,0,0,447,0,0,322,0,0,0,0,18304,0,0,2019-04-08T19:00:00Z,4/8/2019 20:00,0,0,0,0,0,6,0,0,0,0,0,0,33,0,53339,0,0,0,0,2,0,0,-25,61,86,48,FALSE,0,0,Luiz Rosa,1,3,77,2273,15,383,516.4,208,4,426,111,12,0,5,3,53,Fernando,Luiz Rosa,272
Lucas_Torreira_450,0,0,0,0,0,0,0,0,0,0,0,0,450,0,0,323,0,0,0,0,18305,0,0,2019-04-07T13:05:00Z,4/7/2019 14:05,0,0,0,0,0,8,0,0,0,0,0,0,33,0,166997,0,0,0,0,1,0,0,-7949,155,8104,47,FALSE,0,0,De Bruyne,2,1,46,829,2,474.5,232.4,260,5,220,96.7,6,0,2,3.5,97,Kevin,De Bruyne,273
Matteo_Guendouzi_451,0,51,0,0,0,6,0,3,43,3,0,0,451,0,1,323,2,1,0,1.1,18306,8.2,0,2019-04-07T13:05:00Z,4/7/2019 14:05,0,0,90,0,0,8,0,0,0,0,3,0,33,0,110415,0,0,0,0,1,0,1,-311,1275,1586,44,FALSE,0,1,Gündogan,5,2,88,1591,13,627.9,428,397,8,402,145.3,9,0,2,2.4,55,Ilkay,Gündogan,274
Angus_Gunn_452,0,25,0,0,0,12,0,1,7,0,0,0,452,0,0,327,0,3,0,1.3,18307,13.4,0,2019-04-05T19:00:00Z,4/5/2019 20:00,0,0,90,0,0,12,0,0,0,0,6,0,33,2,30200,0,0,0,3,1,0,1,5221,6276,1055,43,TRUE,0,0,Sané,9,11,140,1611,13,596.9,637.6,912,13,466,214.8,8,0,1,7.2,93,Leroy,Sané,275
Andriy_Yarmolenko_453,0,0,0,0,0,0,0,0,0,0,0,0,453,0,0,322,0,0,0,0,18308,0,0,2019-04-08T19:00:00Z,4/8/2019 20:00,0,0,0,0,0,6,0,0,0,0,0,0,33,0,29904,0,0,0,0,2,0,0,1,45,44,67,FALSE,0,0,Veiga de Carvalho e Silva,6,8,131,2374,20,831.1,656.6,803,14,556,229.4,11,0,3,8.6,76,Bernardo Mota,Veiga de Carvalho e Silva,276
Danny_Ward_457,0,0,0,0,0,0,0,0,0,0,0,0,457,0,0,324,0,0,0,0,18309,0,0,2019-04-06T14:00:00Z,4/6/2019 15:00,0,0,0,0,0,10,0,0,0,0,0,0,33,0,8894,0,0,0,4,1,0,0,-22,26,48,43,FALSE,0,0,Foden,0,0,13,188,0,109.8,36.8,116,0,58,26.2,1,0,0,0.1,45,Phil,Foden,277
Robert Kenedy_Nunes do Nascimento_458,0,0,0,0,0,0,0,0,0,0,0,0,458,0,0,326,0,0,0,0,18310,0,0,2019-04-06T14:00:00Z,4/6/2019 15:00,0,0,0,0,0,7,0,0,0,0,0,0,33,0,34599,0,0,0,1,0,0,0,-157,241,398,47,TRUE,0,0,Diaz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,Brahim,Diaz,278
Jorge Luiz_Frello Filho_459,0,63,0,0,0,11,1,3,50,2.6,0,0,459,0,0,322,0,0,0,1.4,18311,11.4,0,2019-04-08T19:00:00Z,4/8/2019 20:00,0,0,90,0,0,19,0,0,0,0,7,0,33,0,388665,2,1,0,0,2,0,3,-2220,3878,6098,46,TRUE,0,0,Zinchenko,0,3,31,701,3,178.3,183.6,42,1,156,40.4,5,0,0,0.2,47,Oleksandr,Zinchenko,279
Erik_Durm_461,0,44,0,0,0,10,0,1,32,7.1,0,0,461,0,0,324,1,4,0,1.6,18312,7,0,2019-04-06T14:00:00Z,4/6/2019 15:00,0,0,90,0,1,11,0,0,0,0,10,0,33,0,6074,1,0,0,4,1,2,0,-11,39,50,44,TRUE,0,0,Agüero,19,10,175,1972,14,427.6,850.2,1379,23,648,265.6,12,0,4,34.5,118,Sergio,Agüero,280
Xherdan_Shaqiri_462,0,0,0,0,0,0,0,0,0,0,0,0,462,0,0,327,0,0,0,0,18313,0,0,2019-04-05T19:00:00Z,4/5/2019 20:00,0,0,0,0,0,16,0,0,0,0,0,0,33,0,131710,0,0,0,3,1,0,0,-1194,270,1464,68,FALSE,0,0,de Jesus,6,3,72,972,10,296.9,353.8,798,7,238,145.1,2,0,0,1.6,99,Gabriel Fernando,de Jesus,281
Jannik_Vestergaard_463,0,14,0,0,0,15,0,13,10,0.3,0,0,463,0,0,327,0,2,0,4.4,18314,35.8,0,2019-04-05T19:00:00Z,4/5/2019 20:00,0,0,82,0,0,12,0,0,0,0,4,0,33,0,15376,0,2,2,3,1,8,1,-462,30,492,46,TRUE,0,0,de Gea,0,0,109,2880,43,0,730,0,7,557,72.9,7,0,1,16.4,57,David,de Gea,282
Fabi�n_Balbuena_464,0,39,0,0,0,13,0,12,30,0.1,0,0,464,0,0,322,1,2,0,2.2,18315,18.2,0,2019-04-08T19:00:00Z,4/8/2019 20:00,0,0,90,0,0,6,0,0,0,0,5,0,33,0,17954,0,0,1,0,2,4,1,-423,72,495,42,FALSE,0,0,Romero,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,49,Sergio,Romero,283
Felipe Anderson_Pereira Gomes_465,0,47,0,0,0,9,0,3,30,25.1,2,0,465,0,0,322,0,2,0,6.8,18316,15.8,2,2019-04-08T19:00:00Z,4/8/2019 20:00,0,0,90,0,0,6,0,0,0,0,8,0,33,0,691594,6,1,0,0,2,27,2,-126502,2332,128834,70,FALSE,0,0,Smalling,1,0,52,1767,27,19,390.4,170,3,284,57.9,4,0,1,1.4,56,Chris,Smalling,284
Alisson_Ramses Becker_468,0,34,0,0,0,12,0,0,26,0,0,0,468,0,0,327,0,1,0,0.5,18317,4.8,0,2019-04-05T19:00:00Z,4/5/2019 20:00,0,0,90,0,0,16,0,0,0,0,13,0,33,0,1501921,0,0,0,3,1,0,2,19183,30934,11751,59,FALSE,0,0,Jones,0,1,39,991,12,32.3,234.6,36,3,229,30.4,3,0,0,0.5,51,Phil,Jones,285
Kevin_Mirallas_469,0,0,0,0,0,0,0,0,0,0,0,0,469,0,0,323,0,0,0,0,18318,0,0,2019-04-07T13:05:00Z,4/7/2019 14:05,0,0,0,0,0,1,0,0,0,0,0,0,33,0,603,0,0,0,0,1,0,0,1,1,0,55,TRUE,0,0,Shaw,1,4,81,2321,35,443.5,535.6,273,8,442,125.4,6,0,10,7.2,51,Luke,Shaw,286
Sandro_Ram�rez_470,0,0,0,0,0,0,0,0,0,0,0,0,470,0,0,323,0,0,0,0,18319,0,0,2019-04-07T13:05:00Z,4/7/2019 14:05,0,0,0,0,0,1,0,0,0,0,0,0,33,0,5689,0,0,0,0,1,0,0,-2,2,4,54,TRUE,0,0,Rojo,0,0,0,116,4,1.5,16.2,24,0,4,4.2,0,0,1,0.1,49,Marcos,Rojo,287
Adama_Diakhaby_471,0,0,0,0,0,0,0,0,0,0,0,0,471,0,0,324,0,0,0,0,18320,0,0,2019-04-06T14:00:00Z,4/6/2019 15:00,0,0,0,0,0,11,0,0,0,0,0,0,33,0,1142,0,0,0,4,1,0,0,-30,13,43,45,TRUE,0,0,Valencia,0,0,16,450,5,99.1,59.8,3,1,90,16.2,2,0,2,0.7,64,Antonio,Valencia,288
Daniel_Sturridge_472,0,0,0,0,0,0,0,0,0,0,0,0,472,0,0,327,0,0,0,0,18321,0,0,2019-04-05T19:00:00Z,4/5/2019 20:00,0,0,0,0,0,16,0,0,0,0,0,0,33,0,57599,0,0,0,3,1,0,0,-176,243,419,56,FALSE,0,0,Darmian,0,0,13,361,6,34.3,77.4,7,2,69,11.9,1,0,0,0.2,46,Matteo,Darmian,289
Diego_Rico_473,0,22,0,0,0,2,0,0,17,5.3,1,0,473,0,0,321,2,1,0,0.7,18322,0.6,0,2019-04-06T14:00:00Z,4/6/2019 15:00,0,0,45,0,0,4,0,0,0,0,4,0,33,0,3056,0,0,1,3,1,1,1,104,178,74,41,TRUE,0,0,Blind,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,Daley,Blind,290
Sullay_Kaikai_477,0,0,0,0,0,0,0,0,0,0,0,0,477,0,0,326,0,0,0,0,18323,0,0,2019-04-06T14:00:00Z,4/6/2019 15:00,0,0,0,0,0,15,0,0,0,0,0,0,33,0,8564,0,0,0,1,0,0,0,-26,16,42,43,FALSE,0,0,Bailly,0,0,14,566,12,3.1,113.6,8,0,99,12.6,1,1,0,1.3,50,Eric,Bailly,291
Matt_Targett_479,0,0,0,0,0,0,0,0,0,0,0,0,479,0,0,327,0,0,0,0,18324,0,0,2019-04-05T19:00:00Z,4/5/2019 20:00,0,0,0,0,0,12,0,0,0,0,0,0,33,0,9809,0,0,0,3,1,0,0,-446,42,488,42,TRUE,0,0,Lindelöf,1,1,80,2248,32,71.8,475.4,96,9,464,64.4,6,0,1,6.3,50,Victor,Lindelöf,292
Fabian_Sch�r_482,0,60,0,0,0,12,0,2,46,5.1,0,0,482,0,0,326,0,1,0,2.8,18325,18.8,0,2019-04-06T14:00:00Z,4/6/2019 15:00,0,0,90,0,1,7,0,0,0,0,5,0,33,0,101557,0,1,1,1,0,4,2,534,4752,4218,46,TRUE,0,0,Young,2,3,67,2163,36,551.3,481.6,114,3,379,114.8,4,1,7,1.8,57,Ashley,Young,293
Lucas_Digne_484,0,44,0,0,2,25,1,6,35,21.5,0,0,484,0,0,323,0,0,0,4.5,18326,23.2,1,2019-04-07T13:05:00Z,4/7/2019 14:05,0,0,90,0,0,1,0,0,0,0,8,0,33,0,509635,1,0,0,0,1,0,8,14715,22557,7842,52,TRUE,0,0,Dalot Teixeira,0,2,23,749,11,219,132.2,66,0,132,41.7,1,0,3,0.2,53,José Diogo,Dalot Teixeira,294
Anders_Lindegaard_485,0,0,0,0,0,0,0,0,0,0,0,0,485,0,0,321,0,0,0,0,18327,0,0,2019-04-06T14:00:00Z,4/6/2019 15:00,0,0,0,0,0,2,0,0,0,0,0,0,33,0,6157,0,0,0,3,1,0,0,55,80,25,43,FALSE,0,0,Sánchez,1,5,44,784,10,276.1,198.6,295,1,153,76.9,2,0,3,1.2,100,Alexis,Sánchez,295
Max_Meyer_486,0,0,0,0,0,0,0,0,0,0,0,0,486,0,0,326,0,0,0,0,18328,0,0,2019-04-06T14:00:00Z,4/6/2019 15:00,0,0,0,0,0,15,0,0,0,0,0,0,33,0,12484,0,0,0,1,0,0,0,-19,76,95,55,FALSE,0,0,Matic,1,0,54,2205,32,238.3,433,171,2,334,84.3,6,1,6,0.7,50,Nemanja,Matic,296
Yoshinori_Muto_488,0,0,0,0,0,0,0,0,0,0,0,0,488,0,0,326,0,0,0,0,18329,0,0,2019-04-06T14:00:00Z,4/6/2019 15:00,0,0,0,0,0,7,0,0,0,0,0,0,33,0,3341,0,0,0,1,0,0,0,37,79,42,56,TRUE,0,0,Mata,2,3,56,1059,12,336.2,191.8,224,5,223,75.4,5,0,2,1,61,Juan,Mata,297
Robert_Snodgrass_489,0,15,0,0,0,7,0,1,12,29.7,1,0,489,0,0,322,1,1,0,4.4,18330,10,2,2019-04-08T19:00:00Z,4/8/2019 20:00,0,0,45,0,1,6,0,0,0,0,5,0,33,0,92459,2,1,0,0,2,4,1,-8220,750,8970,50,FALSE,0,0,Fellaini,0,2,26,746,14,65.6,172.2,145,0,119,38.1,1,0,1,0.4,48,Marouane,Fellaini,298
Joe_Hart_490,0,0,0,0,0,0,0,0,0,0,0,0,490,0,0,321,0,0,0,0,18331,0,0,2019-04-06T14:00:00Z,4/6/2019 15:00,0,0,0,0,0,2,0,0,0,0,0,0,33,0,294441,0,0,0,3,1,0,0,-3429,1230,4659,42,FALSE,0,0,Herrera,2,3,60,1270,16,215.8,381,224,6,282,82.2,5,0,3,0.6,50,Ander,Herrera,299
Ben_Gibson_491,0,0,0,0,0,0,0,0,0,0,0,0,491,0,0,321,0,0,0,0,18332,0,0,2019-04-06T14:00:00Z,4/6/2019 15:00,0,0,0,0,0,2,0,0,0,0,0,0,33,0,6306,0,0,0,3,1,0,0,4,47,43,48,FALSE,0,0,Lingard,4,3,73,1395,21,266.3,281,368,5,244,91.4,3,0,2,2.8,67,Jesse,Lingard,300
Rachid_Ghezzal_492,0,0,0,0,0,0,0,0,0,0,0,0,492,0,0,324,0,0,0,0,18333,0,0,2019-04-06T14:00:00Z,4/6/2019 15:00,0,0,0,0,0,10,0,0,0,0,0,0,33,0,6783,0,0,0,4,1,0,0,1,47,46,50,FALSE,0,0,Martial,10,3,113,1381,19,458.8,511.2,683,13,358,165.1,5,0,2,3.8,72,Anthony,Martial,301
Salom�n_Rond�n_493,0,24,0,0,0,3,0,1,19,45.4,0,0,493,0,0,326,1,1,0,8.9,18334,3.6,4,2019-04-06T14:00:00Z,4/6/2019 15:00,0,0,90,1,0,7,0,0,0,0,5,0,33,0,593356,2,0,4,1,0,40,2,85107,98815,13708,59,TRUE,0,0,Pogba,11,10,155,2467,32,678.2,943,1082,16,548,270.7,8,0,5,36.5,87,Paul,Pogba,302
Jefferson_Lerma_494,1,48,0,0,1,25,0,9,39,12.4,1,0,494,0,0,321,1,3,0,3.5,18335,21,1,2019-04-06T14:00:00Z,4/6/2019 15:00,0,0,70,0,0,4,0,0,0,0,3,0,33,0,16357,0,0,0,3,1,2,6,213,516,303,45,TRUE,0,0,McTominay,1,0,26,628,13,18.3,117.2,92,2,107,22.7,1,0,0,0.9,42,Scott,McTominay,303
Matej_Vydra_495,0,0,0,0,0,0,0,0,0,0,0,0,495,0,0,321,0,0,0,0,18336,0,0,2019-04-06T14:00:00Z,4/6/2019 15:00,0,0,0,0,0,2,0,0,0,0,0,0,33,0,2690,0,0,0,3,1,0,0,25,77,52,56,FALSE,0,0,Rodrigues de Paula Santos,1,2,35,814,14,184.7,165,77,3,153,42.8,1,0,2,1.2,53,Frederico,Rodrigues de Paula Santos,304
Tammy_Abraham_496,0,0,0,0,0,0,0,0,0,0,0,0,496,0,0,322,0,0,0,0,18337,0,0,2019-04-08T19:00:00Z,4/8/2019 20:00,0,0,0,0,0,19,0,0,0,0,0,0,33,0,3271,0,0,0,0,2,0,0,-4,9,13,54,TRUE,0,0,Rashford,10,7,117,1886,25,413.1,588.6,867,14,386,186.1,6,1,3,23.3,75,Marcus,Rashford,305
Kepa_Arrizabalaga_498,0,25,0,0,0,21,1,0,20,0,0,0,498,0,0,322,0,0,0,1.5,18338,15,0,2019-04-08T19:00:00Z,4/8/2019 20:00,0,0,90,0,0,19,0,0,0,0,7,0,33,2,384010,0,0,0,0,2,0,5,25485,31892,6407,54,TRUE,0,1,Lukaku,12,1,108,1854,32,294.3,536.4,1005,14,350,183.7,4,0,4,4.2,108,Romelu,Lukaku,306
Mateo_Kovacic_499,0,0,0,0,0,0,0,0,0,0,0,0,499,0,0,322,0,0,0,0,18339,0,0,2019-04-08T19:00:00Z,4/8/2019 20:00,0,0,0,0,0,19,0,0,0,0,0,0,33,0,43812,0,0,0,0,2,0,0,-53,212,265,57,TRUE,0,0,Elliot,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,43,Robert,Elliot,307
Filip_Benkovic_501,0,0,0,0,0,0,0,0,0,0,0,0,501,0,0,324,0,0,0,0,18340,0,0,2019-04-06T14:00:00Z,4/6/2019 15:00,0,0,0,0,0,10,0,0,0,0,0,0,33,0,1358,0,0,0,4,1,0,0,1,1,0,50,FALSE,0,0,Darlow,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,44,Karl,Darlow,308
Lucas_P�rez_502,0,0,0,0,0,0,0,0,0,0,0,0,502,0,0,322,0,0,0,0,18341,0,0,2019-04-08T19:00:00Z,4/8/2019 20:00,0,0,0,0,0,6,0,0,0,0,0,0,33,0,8192,0,0,0,0,2,0,0,-6,76,82,62,FALSE,0,0,Dubravka,0,0,110,2970,43,0,677.2,0,8,552,67.7,9,0,1,1,50,Martin,Dubravka,309
Jordan_Ayew_505,0,0,0,0,0,0,0,0,0,0,0,0,505,0,0,326,0,0,0,0,18342,0,0,2019-04-06T14:00:00Z,4/6/2019 15:00,0,0,0,0,0,15,0,0,0,0,0,0,33,0,14269,0,0,0,1,0,0,0,-166,199,365,57,FALSE,0,0,Yedlin,1,2,63,2472,41,406.3,436.4,113,1,325,95.8,5,1,6,1.1,45,DeAndre,Yedlin,310
Yerry_Mina_506,0,0,0,0,0,0,0,0,0,0,0,0,506,0,0,323,0,0,0,0,18343,0,0,2019-04-07T13:05:00Z,4/7/2019 14:05,0,0,0,0,0,1,0,0,0,0,0,0,33,0,32796,0,0,0,0,1,0,0,-517,22,539,54,TRUE,0,0,Clark,3,0,42,857,15,25,293.2,105,4,194,42.6,2,0,1,0.2,45,Ciaran,Clark,311
Bernard_An�cio Caldeira Duarte_507,0,32,0,1,0,10,1,5,25,13.4,1,0,507,0,0,323,0,0,0,8,18344,26.2,1,2019-04-07T13:05:00Z,4/7/2019 14:05,0,0,87,0,0,1,0,0,0,0,10,0,33,0,14496,2,0,0,0,1,40,3,2020,2328,308,59,TRUE,0,0,Lascelles,0,1,79,2385,32,46.4,547.4,90,7,461,68.7,8,0,4,3.3,47,Jamaal,Lascelles,312
Andr� Filipe_Tavares Gomes_508,0,57,0,0,0,4,1,1,51,15.8,1,0,508,0,0,323,2,0,0,2.4,18345,6.2,1,2019-04-07T13:05:00Z,4/7/2019 14:05,0,0,90,0,0,1,0,0,0,0,8,0,33,0,12569,3,0,2,0,1,2,2,290,550,260,54,TRUE,0,1,Dummett,0,0,51,1546,22,79.8,330.6,53,3,282,46.3,5,0,0,0.1,44,Paul,Dummett,313
Isaac_Mbenza_514,0,3,1,0,0,3,0,0,2,14.5,0,0,514,0,0,324,1,3,0,1.8,18346,3,1,2019-04-06T14:00:00Z,4/6/2019 15:00,0,0,45,1,1,11,0,0,0,0,2,0,33,0,1321,3,0,0,4,1,0,1,3,8,5,59,TRUE,0,0,Lejeune,0,0,35,1054,13,82.5,211.6,59,0,209,35.3,4,0,0,0.2,44,Florian,Lejeune,314
�aglar_S�y�nc�_515,0,61,0,0,0,11,0,10,55,4.6,0,0,515,0,1,324,2,1,0,2.2,18347,17.4,0,2019-04-06T14:00:00Z,4/6/2019 15:00,0,0,90,0,1,10,0,1,0,0,1,0,33,0,2335,1,0,0,4,1,0,2,-11,14,25,48,FALSE,0,0,Manquillo,0,2,40,738,11,87,161.6,9,5,169,25.9,3,0,1,0.3,43,Javier,Manquillo,315
Federico_Fern�ndez_516,0,0,0,0,0,0,0,0,0,0,0,0,516,0,0,326,0,0,0,0,18348,0,0,2019-04-06T14:00:00Z,4/6/2019 15:00,0,0,0,0,0,7,0,0,0,0,0,0,33,0,12065,0,0,0,1,0,0,0,-62,86,148,44,TRUE,0,0,Mbemba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,40,Chancel,Mbemba,316
Carlos_S�nchez_518,0,0,0,0,0,0,0,0,0,0,0,0,518,0,0,322,0,0,0,0,18349,0,0,2019-04-08T19:00:00Z,4/8/2019 20:00,0,0,0,0,0,6,0,0,0,0,0,0,33,0,9072,0,0,0,0,2,0,0,97,136,39,43,FALSE,0,0,Ritchie,2,4,85,2477,35,797.3,544.2,404,5,387,174.6,8,0,8,0.6,58,Matt,Ritchie,317
Jon Gorenc_Stankovic_522,0,25,0,0,0,3,0,1,20,1.4,0,0,522,0,0,324,1,1,0,0.4,18350,2,0,2019-04-06T14:00:00Z,4/6/2019 15:00,0,0,45,0,0,11,0,0,0,0,3,0,33,0,200219,0,2,1,4,1,1,0,-1588,2351,3939,39,TRUE,0,1,Shelvey,0,1,26,780,13,326.9,171.8,126,0,125,62.5,3,0,1,0.3,53,Jonjo,Shelvey,318
Kurt_Zouma_526,0,28,0,0,0,21,1,5,24,0.1,1,0,526,0,0,323,0,0,0,3.5,18351,13,0,2019-04-07T13:05:00Z,4/7/2019 14:05,0,0,90,0,0,1,0,0,0,0,4,0,33,0,33543,0,0,1,0,1,22,6,3226,3714,488,50,TRUE,0,0,Diamé,0,0,51,2052,32,76.1,291,170,0,194,53.9,6,0,3,0.1,48,Mohamed,Diamé,319
Nampalys_Mendy_527,0,0,0,0,0,0,0,0,0,0,0,0,527,0,0,324,0,0,0,0,18352,0,0,2019-04-06T14:00:00Z,4/6/2019 15:00,0,0,0,0,0,10,0,0,0,0,0,0,33,0,59328,0,0,0,4,1,0,0,-457,598,1055,44,FALSE,0,0,Atsu,0,0,38,1208,14,236,168.4,243,0,118,64.7,5,0,2,0.1,51,Christian,Atsu,320
Kieran_Dowell_528,0,0,0,0,0,0,0,0,0,0,0,0,528,0,0,323,0,0,0,0,18353,0,0,2019-04-07T13:05:00Z,4/7/2019 14:05,0,0,0,0,0,1,0,0,0,0,0,0,33,0,384,0,0,0,0,1,0,0,-1,2,3,45,TRUE,0,0,Murphy,0,1,16,296,8,31.1,53.6,22,0,50,10.7,1,0,0,0,47,Jacob,Murphy,321
Jamie_Sterry_530,0,0,0,0,0,0,0,0,0,0,0,0,530,0,0,326,0,0,0,0,18354,0,0,2019-04-06T14:00:00Z,4/6/2019 15:00,0,0,0,0,0,7,0,0,0,0,0,0,33,0,3818,0,0,0,1,0,0,0,-20,9,29,40,TRUE,0,0,Merino,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,Mikel,Merino,322
Sean_Longstaff_531,0,0,0,0,0,0,0,0,0,0,0,0,531,0,0,326,0,0,0,0,18355,0,0,2019-04-06T14:00:00Z,4/6/2019 15:00,0,0,0,0,0,7,0,0,0,0,0,0,33,0,5046,0,0,0,1,0,0,0,-1095,14,1109,45,TRUE,0,0,Hayden,1,3,53,1442,20,235.8,323.4,184,4,232,74.4,5,1,3,1.9,44,Isaac,Hayden,323
